open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2024-12-04 21:00:00,98747.96,98900.0,97416.59,97691.11,3022.15927,2024-12-04 21:59:59.999,296940678.9547774,405036,1369.7602,134597783.98736,0
2024-12-04 22:00:00,97691.11,98598.0,97544.0,98174.61,1637.42365,2024-12-04 22:59:59.999,160785021.1852092,196339,822.42614,80753650.8275648,0
2024-12-04 23:00:00,98174.6,99000.0,98164.01,98587.32,2218.07741,2024-12-04 23:59:59.999,219066063.81989512,215757,1270.95596,125521842.9842151,0
2024-12-05 00:00:00,98587.32,98799.0,98212.53,98296.01,1885.73231,2024-12-05 00:59:59.999,185763098.1944234,265860,917.01858,90334819.385599,0
2024-12-05 01:00:00,98296.01,98648.47,97888.89,98179.14,2159.70606,2024-12-05 01:59:59.999,212203242.7223178,331980,1019.56886,100182210.601914,0
2024-12-05 02:00:00,98179.14,101616.22,98138.23,101248.19,13614.299579,2024-12-05 02:59:59.999,1365272380.4435527,1002943,8298.354149,831597402.4428988,0
2024-12-05 03:00:00,101248.19,104088.0,101248.19,102964.0,12251.751483,2024-12-05 03:59:59.999,1259925511.7078545,1181421,6134.523387,630664477.7631956,0
2024-12-05 04:00:00,102964.0,103544.71,102484.0,103339.96,4204.10271,2024-12-05 04:59:59.999,432886845.2964488,526380,1917.58308,197446390.8457424,0
2024-12-05 05:00:00,103339.96,103455.13,101706.35,102450.01,3818.61708,2024-12-05 05:59:59.999,392319751.24256337,379758,2087.40962,214403870.048176,0
2024-12-05 06:00:00,102450.01,102662.46,101421.59,101904.02,3820.02291,2024-12-05 06:59:59.999,389486888.9091476,351342,2159.6305,220170358.1197355,0
2024-12-05 07:00:00,101904.02,102560.76,101324.16,102236.1,3087.83057,2024-12-05 07:59:59.999,315040581.1934061,297974,1564.00319,159555773.1489409,0
2024-12-05 08:00:00,102236.1,102899.99,102236.1,102764.0,3813.37873,2024-12-05 08:59:59.999,391240697.0379763,325839,2439.97205,250324270.6889347,0
2024-12-05 09:00:00,102764.01,103159.76,102565.63,102698.24,2204.40307,2024-12-05 09:59:59.999,226643571.7296194,253541,1294.42394,133117935.5943748,0
2024-12-05 10:00:00,102698.25,102920.0,102260.0,102280.62,1591.37326,2024-12-05 10:59:59.999,163215560.3835871,218600,661.62906,67874388.5555749,0
2024-12-05 11:00:00,102280.62,102672.84,102237.79,102566.91,1395.71099,2024-12-05 11:59:59.999,142969605.7912125,170777,640.42619,65606172.1996624,0
2024-12-05 12:00:00,102566.91,103295.99,102452.95,102846.15,2215.64476,2024-12-05 12:59:59.999,227821970.3997164,297355,1106.16723,113750205.0607358,0
2024-12-05 13:00:00,102846.16,103250.0,102684.73,102753.9,1851.85906,2024-12-05 13:59:59.999,190690083.56242928,297994,955.47082,98389791.9596174,0
2024-12-05 14:00:00,102753.91,103550.0,102280.0,103507.99,3124.41507,2024-12-05 14:59:59.999,321758395.973979,484332,1543.6597,158970610.7020794,0
2024-12-05 15:00:00,103508.0,103540.0,100925.97,101292.01,8058.89896,2024-12-05 15:59:59.999,824406750.2139068,666572,4011.36005,410779271.4324575,0
2024-12-05 16:00:00,101292.0,101999.0,100568.02,101037.51,4508.84935,2024-12-05 16:59:59.999,456881643.09306735,624393,2225.35732,225510899.62118313,0
2024-12-05 17:00:00,101037.5,101356.0,100533.41,101282.36,2414.13279,2024-12-05 17:59:59.999,243683753.3277073,412259,1242.54681,125415265.118477,0
2024-12-05 18:00:00,101282.37,101521.14,100172.67,100179.24,3771.1155,2024-12-05 18:59:59.999,380347971.7550964,424446,1822.27795,183802850.8717198,0
2024-12-05 19:00:00,100179.24,100932.0,98599.36,99028.0,4094.54231,2024-12-05 19:59:59.999,408750690.0342183,547484,1870.6974,186846068.15942648,0
2024-12-05 20:00:00,99028.01,99424.0,97888.0,99072.84,5619.97633,2024-12-05 20:59:59.999,554365404.5621864,820119,2621.5955,258675629.6510651,0
2024-12-05 21:00:00,99072.84,99479.72,98801.93,98908.02,1883.42416,2024-12-05 21:59:59.999,186762648.24941528,303928,979.00385,97086430.9591433,0
2024-12-05 22:00:00,98908.01,99040.0,90500.0,96589.04,14364.88865,2024-12-05 22:59:59.999,1373211392.5384076,1235251,6502.17986,622304877.595746,0
2024-12-05 23:00:00,96589.03,97457.55,95340.0,96945.63,4167.05397,2024-12-05 23:59:59.999,402354503.7876916,591816,2220.21926,214361404.2370558,0
2024-12-06 00:00:00,96945.63,97757.51,95981.72,97551.99,3693.49758,2024-12-06 00:59:59.999,358182941.4373122,410042,2020.8242,195991639.2909312,0
2024-12-06 01:00:00,97551.99,98828.7,97109.68,98118.38,3073.99532,2024-12-06 01:59:59.999,301216369.3065516,335721,1760.10119,172543611.6376841,0
2024-12-06 02:00:00,98118.38,98161.07,97473.68,97589.74,1855.59169,2024-12-06 02:59:59.999,181532787.27698767,267375,926.60591,90642598.3697707,0
2024-12-06 03:00:00,97589.75,97752.14,97186.27,97735.29,1879.69228,2024-12-06 03:59:59.999,183179890.66617793,338724,871.66531,84927123.8124452,0
2024-12-06 04:00:00,97735.29,97972.85,97370.19,97877.5,917.85636,2024-12-06 04:59:59.999,89689302.3049921,169582,419.27847,40972747.8734036,0
2024-12-06 05:00:00,97877.51,98266.66,97633.26,97864.01,1012.8073,2024-12-06 05:59:59.999,99192854.6463729,190477,483.11087,47312626.7404924,0
2024-12-06 06:00:00,97864.02,98275.9,97755.09,98079.96,1155.86623,2024-12-06 06:59:59.999,113305519.2159678,162115,512.76568,50262226.5599916,0
2024-12-06 07:00:00,98079.97,98288.0,97759.74,98138.54,1513.64496,2024-12-06 07:59:59.999,148308472.5801822,173543,803.08528,78672963.3010564,0
2024-12-06 08:00:00,98138.53,98705.23,98013.93,98345.38,1621.63385,2024-12-06 08:59:59.999,159632496.6301951,184956,861.75366,84833497.6258773,0
2024-12-06 09:00:00,98345.38,98542.33,97927.22,98000.0,1586.98865,2024-12-06 09:59:59.999,155829660.5051603,241130,747.06496,73360852.781683,0
2024-12-06 10:00:00,98000.0,98186.0,97622.86,98124.78,1357.01704,2024-12-06 10:59:59.999,132854586.8711051,231219,525.93127,51491988.696831,0
2024-12-06 11:00:00,98124.79,98320.0,97812.42,98069.62,942.87343,2024-12-06 11:59:59.999,92395416.3703738,180578,462.27039,45296259.2988775,0
2024-12-06 12:00:00,98069.61,98382.36,97512.26,97636.29,1273.05657,2024-12-06 12:59:59.999,124732346.6146401,213148,467.43828,45820376.6552279,0
2024-12-06 13:00:00,97638.55,98913.46,97512.26,98591.99,2422.42538,2024-12-06 13:59:59.999,238149785.1655365,476886,1347.69958,132503287.4429652,0
2024-12-06 14:00:00,98591.99,99483.81,98346.19,99481.69,3056.5731,2024-12-06 14:59:59.999,302630347.5895078,502455,1432.13397,141803108.2823727,0
2024-12-06 15:00:00,99481.68,99483.81,98568.82,99309.99,2616.12535,2024-12-06 15:59:59.999,259198502.16448233,441697,1075.38615,106547143.3185948,0
2024-12-06 16:00:00,99310.0,99500.0,98762.6,99004.07,1589.18851,2024-12-06 16:59:59.999,157577836.2338368,353486,740.67914,73437794.7249135,0
2024-12-06 17:00:00,99004.06,101250.0,98882.58,100844.05,3287.63064,2024-12-06 17:59:59.999,329861238.6866101,473862,1838.06514,184417404.27376312,0
2024-12-06 18:00:00,100844.06,101766.48,100588.23,101363.95,3318.42583,2024-12-06 18:59:59.999,336098543.7280107,500417,1594.63804,161549336.765305,0
2024-12-06 19:00:00,101363.95,101799.0,101120.16,101439.99,1457.11119,2024-12-06 19:59:59.999,147819446.0287606,250676,632.78995,64209143.6437665,0
2024-12-06 20:00:00,101439.99,101898.99,101056.0,101360.0,1587.73777,2024-12-06 20:59:59.999,161297841.7429388,245160,664.45187,67513278.9287545,0
2024-12-06 21:00:00,101360.0,101449.99,100290.9,100372.01,1134.08609,2024-12-06 21:59:59.999,114380423.2608616,190085,420.56332,42417550.4053009,0
2024-12-06 22:00:00,100372.01,100707.37,100357.68,100504.0,695.79652,2024-12-06 22:59:59.999,69951647.135646,108523,369.36253,37132558.668443,0
2024-12-06 23:00:00,100504.0,100573.99,99053.03,99740.84,1999.91146,2024-12-06 23:59:59.999,199623429.20223367,277245,1021.959,101986599.4549095,0
2024-12-07 00:00:00,99740.84,100406.15,99529.41,100272.01,912.55455,2024-12-07 00:59:59.999,91313260.4824208,169591,442.61196,44284098.1283714,0
2024-12-07 01:00:00,100272.01,100428.0,99824.62,100044.31,666.65588,2024-12-07 01:59:59.999,66731138.6190522,128049,282.08621,28237682.1069265,0
2024-12-07 02:00:00,100044.31,100169.42,99868.0,99930.01,423.24483,2024-12-07 02:59:59.999,42344220.35879,93173,184.72701,18482261.5365206,0
2024-12-07 03:00:00,99930.01,99930.01,99285.71,99299.63,800.94309,2024-12-07 03:59:59.999,79716101.7548187,119717,322.63534,32106288.7544268,0
2024-12-07 04:00:00,99299.64,99666.31,99025.01,99494.57,859.54997,2024-12-07 04:59:59.999,85423258.6834819,125578,311.84141,30989978.7635262,0
2024-12-07 05:00:00,99494.58,99643.96,98844.0,99155.98,909.81086,2024-12-07 05:59:59.999,90307855.9397233,114689,310.57589,30823045.8799764,0
2024-12-07 06:00:00,99155.99,99393.6,99060.12,99336.27,808.71363,2024-12-07 06:59:59.999,80258777.7771745,101446,421.65063,41847965.2911388,0
2024-12-07 07:00:00,99336.28,99494.19,99108.0,99405.2,675.92852,2024-12-07 07:59:59.999,67123948.5351171,119976,289.137,28712336.1659485,0
2024-12-07 08:00:00,99405.2,99561.44,99260.0,99414.76,498.53222,2024-12-07 08:59:59.999,49574676.2231744,103294,234.92662,23361896.2143214,0
2024-12-07 09:00:00,99414.76,99821.83,99414.75,99676.48,558.38011,2024-12-07 09:59:59.999,55619382.3261722,123133,323.18237,32190591.3690334,0
2024-12-07 10:00:00,99676.48,99708.43,99440.0,99529.5,795.39219,2024-12-07 10:59:59.999,79175280.6783991,81696,374.91259,37318179.3599813,0
2024-12-07 11:00:00,99529.5,99750.0,99421.53,99620.0,437.99027,2024-12-07 11:59:59.999,43593898.221302,64691,166.5918,16581245.9579379,0
2024-12-07 12:00:00,99620.0,99703.55,99364.0,99426.87,421.89864,2024-12-07 12:59:59.999,42008317.1987371,82326,186.80039,18600359.9212372,0
2024-12-07 13:00:00,99426.88,99518.75,99304.0,99350.0,495.32597,2024-12-07 13:59:59.999,49224455.8337889,92300,214.08803,21276481.9882682,0
2024-12-07 14:00:00,99350.0,99779.34,99036.01,99465.3,738.05732,2024-12-07 14:59:59.999,73352845.419874,129266,362.0911,35997065.4337121,0
2024-12-07 15:00:00,99465.3,99800.0,99336.0,99756.01,753.80096,2024-12-07 15:59:59.999,75037499.3781161,153672,374.2309,37252089.1817293,0
2024-12-07 16:00:00,99756.0,99799.99,99476.62,99621.56,503.9181,2024-12-07 16:59:59.999,50193520.9989048,118037,209.28407,20849215.5016141,0
2024-12-07 17:00:00,99621.57,99717.8,99460.37,99631.97,416.16617,2024-12-07 17:59:59.999,41435563.2149876,95215,182.66752,18186221.4665631,0
2024-12-07 18:00:00,99631.98,100263.64,99582.35,100123.32,722.0258,2024-12-07 18:59:59.999,72131003.4945238,116078,412.24835,41189124.4678839,0
2024-12-07 19:00:00,100123.32,100262.35,99920.31,100077.45,615.47471,2024-12-07 19:59:59.999,61632564.7731015,111533,267.14489,26753220.3107922,0
2024-12-07 20:00:00,100077.45,100380.72,100077.45,100313.57,439.41032,2024-12-07 20:59:59.999,44038203.708769,101418,225.4036,22589007.4403883,0
2024-12-07 21:00:00,100313.57,100439.18,99700.0,99869.8,527.22024,2024-12-07 21:59:59.999,52727258.9919615,123941,200.96297,20101570.0935912,0
2024-12-07 22:00:00,99869.81,100046.92,99595.11,99595.11,408.98144,2024-12-07 22:59:59.999,40838111.6454331,67912,186.67553,18641692.3799219,0
2024-12-07 23:00:00,99595.12,100259.0,99595.11,99831.99,541.97011,2024-12-07 23:59:59.999,54152702.5807222,97835,290.07382,28979043.5835241,0
2024-12-08 00:00:00,99831.99,99978.38,99632.28,99978.38,384.70173,2024-12-08 00:59:59.999,38403080.1447539,93879,156.56295,15628577.4428237,0
2024-12-08 01:00:00,99978.38,100128.0,99669.01,99848.36,390.67541,2024-12-08 01:59:59.999,39037281.6632435,103022,158.59033,15847584.2257883,0
2024-12-08 02:00:00,99848.35,100328.88,99750.17,100146.9,590.34251,2024-12-08 02:59:59.999,59088860.1483476,107935,286.25511,28655212.4065233,0
2024-12-08 03:00:00,100146.91,100260.0,99912.0,99934.82,322.49487,2024-12-08 03:59:59.999,32274561.1067906,84943,131.30401,13140669.6995076,0
2024-12-08 04:00:00,99934.83,100030.0,99694.66,99756.01,483.49842,2024-12-08 04:59:59.999,48277453.689059,90520,222.09376,22176063.8794924,0
2024-12-08 05:00:00,99756.0,99783.56,99370.0,99534.26,431.31034,2024-12-08 05:59:59.999,42948733.0776109,83427,178.71003,17795397.0406311,0
2024-12-08 06:00:00,99534.26,99803.32,99336.0,99675.96,397.06249,2024-12-08 06:59:59.999,39544118.5036957,83458,158.82941,15818391.8726174,0
2024-12-08 07:00:00,99675.97,99863.35,99632.61,99675.11,278.48465,2024-12-08 07:59:59.999,27778258.6074698,77148,119.35255,11906358.8377225,0
2024-12-08 08:00:00,99675.11,99687.85,98964.0,98980.01,668.22137,2024-12-08 08:59:59.999,66349598.7105837,134099,220.05225,21853907.9938185,0
2024-12-08 09:00:00,98980.02,99300.0,98657.7,98884.02,890.41696,2024-12-08 09:59:59.999,88160653.0216462,193494,352.60277,34915414.5801161,0
2024-12-08 10:00:00,98884.03,99409.02,98876.0,99249.22,525.53622,2024-12-08 10:59:59.999,52150026.7996884,111068,277.29352,27512637.6173314,0
2024-12-08 11:00:00,99249.21,99844.28,99124.01,99701.16,473.22138,2024-12-08 11:59:59.999,47122733.3174028,114187,260.87776,25976908.503223,0
2024-12-08 12:00:00,99701.17,100200.0,99452.0,99922.48,766.06693,2024-12-08 12:59:59.999,76488924.2032129,165938,401.34278,40077265.037957,0
2024-12-08 13:00:00,99922.49,100500.0,99803.8,100408.8,993.73135,2024-12-08 13:59:59.999,99546123.5007149,189784,496.18255,49712685.7570705,0
2024-12-08 14:00:00,100408.79,100426.1,99724.75,99726.73,784.39963,2024-12-08 14:59:59.999,78512762.733508,138200,378.87781,37927941.9571728,0
2024-12-08 15:00:00,99726.72,99964.63,99357.16,99912.01,844.24534,2024-12-08 15:59:59.999,84121517.5543172,206021,408.08571,40667668.0114077,0
2024-12-08 16:00:00,99912.01,100142.85,99733.15,99832.96,648.81492,2024-12-08 16:59:59.999,64832525.0259667,160964,336.70973,33648436.313961,0
2024-12-08 17:00:00,99832.97,100000.0,99628.01,99943.98,477.73217,2024-12-08 17:59:59.999,47692099.3962637,127067,210.09882,20973312.065441,0
2024-12-08 18:00:00,99943.99,100016.0,99563.83,99660.98,561.37841,2024-12-08 18:59:59.999,56052759.4283006,119953,273.71079,27331669.9021476,0
2024-12-08 19:00:00,99660.99,100198.0,99480.0,100100.98,531.70789,2024-12-08 19:59:59.999,53069868.0510814,114213,302.76338,30230122.9499349,0
2024-12-08 20:00:00,100100.99,100156.0,99800.0,99800.01,402.06692,2024-12-08 20:59:59.999,40193216.3380737,118906,168.19932,16814388.0104971,0
2024-12-08 21:00:00,99800.01,100058.83,99736.06,100026.97,359.99203,2024-12-08 21:59:59.999,35972502.4064031,75250,241.44829,24126182.1572583,0
2024-12-08 22:00:00,100026.98,100274.44,99879.21,100220.01,504.28845,2024-12-08 22:59:59.999,50448063.741797,85196,304.489,30462622.9479178,0
2024-12-08 23:00:00,100220.01,101351.0,100088.98,101109.59,1902.60649,2024-12-08 23:59:59.999,191511225.23221967,216037,1108.3691,111546319.7084746,0
2024-12-09 00:00:00,101109.6,101215.93,99347.98,99656.36,2258.99758,2024-12-09 00:59:59.999,225952987.2549632,406177,1020.62064,102092627.8558933,0
2024-12-09 01:00:00,99656.36,99863.99,99390.0,99528.54,823.51766,2024-12-09 01:59:59.999,82047862.9005227,239733,385.09644,38366683.125391,0
2024-12-09 02:00:00,99528.55,99721.56,99009.73,99195.89,1413.47378,2024-12-09 02:59:59.999,140337127.3252764,202241,587.9394,58373676.3882263,0
2024-12-09 03:00:00,99195.89,99350.45,98432.18,99090.84,1635.58345,2024-12-09 03:59:59.999,161856484.3653917,168286,749.08975,74178703.7137211,0
2024-12-09 04:00:00,99090.84,99459.61,98767.54,99427.99,1121.55117,2024-12-09 04:59:59.999,111252164.7274603,160302,682.94455,67749289.4568845,0
2024-12-09 05:00:00,99428.0,99554.89,99324.0,99435.87,828.28925,2024-12-09 05:59:59.999,82384689.7709647,99163,493.72282,49109193.0851646,0
2024-12-09 06:00:00,99435.87,99475.99,98856.02,99044.64,742.40929,2024-12-09 06:59:59.999,73639532.8142274,151893,366.31785,36336353.4834128,0
2024-12-09 07:00:00,99044.64,99729.88,98328.0,99576.51,1948.804,2024-12-09 07:59:59.999,192859896.8210558,342386,941.12194,93201490.8159209,0
2024-12-09 08:00:00,99576.51,99679.71,98808.0,98901.15,1450.14652,2024-12-09 08:59:59.999,143990016.2495661,340412,645.12426,64059538.5270545,0
2024-12-09 09:00:00,98901.15,99099.99,98406.08,98406.08,1562.66715,2024-12-09 09:59:59.999,154243907.6024332,383304,709.68751,70065080.9720443,0
2024-12-09 10:00:00,98406.08,98770.11,98272.04,98714.52,1334.96471,2024-12-09 10:59:59.999,131457415.8764792,280835,610.4238,60117171.3521766,0
2024-12-09 11:00:00,98714.52,98714.52,98035.57,98088.47,1407.15762,2024-12-09 11:59:59.999,138260458.4298598,291165,606.19789,59566721.1752376,0
2024-12-09 12:00:00,98088.47,98627.7,97948.01,98601.05,1508.07381,2024-12-09 12:59:59.999,148233814.5907814,277397,760.84876,74814497.9032062,0
2024-12-09 13:00:00,98601.05,99211.58,98237.03,99004.03,1460.24803,2024-12-09 13:59:59.999,144308135.8262731,283106,668.07051,66019759.4806664,0
2024-12-09 14:00:00,99004.03,100390.0,98856.0,100156.26,2487.20504,2024-12-09 14:59:59.999,247822409.577343,384487,1216.1653,121214149.5361716,0
2024-12-09 15:00:00,100156.26,100421.8,97508.58,97812.0,5110.07575,2024-12-09 15:59:59.999,503323440.0562459,748041,2366.39235,233003203.73219007,0
2024-12-09 16:00:00,97812.0,98398.0,97460.0,97844.06,2642.96173,2024-12-09 16:59:59.999,258979909.06496447,465401,1323.80856,129726291.7262167,0
2024-12-09 17:00:00,97844.06,98240.0,97350.0,97368.04,1542.83473,2024-12-09 17:59:59.999,150827792.7950077,328876,712.98409,69736487.2404535,0
2024-12-09 18:00:00,97368.05,98260.0,97365.48,97776.66,1546.89958,2024-12-09 18:59:59.999,151488372.8979324,302608,850.66624,83297992.0610317,0
2024-12-09 19:00:00,97776.65,97776.66,97000.0,97070.32,1913.69602,2024-12-09 19:59:59.999,186276076.60524872,327745,819.88996,79824709.7444357,0
2024-12-09 20:00:00,97070.33,97330.49,96111.0,96252.01,3713.47796,2024-12-09 20:59:59.999,359389969.3490163,583752,1777.24095,172041414.595689,0
2024-12-09 21:00:00,96252.0,97572.52,94150.05,96892.0,8232.45482,2024-12-09 21:59:59.999,791965015.9562387,808861,3741.76061,360401658.11280394,0
2024-12-09 22:00:00,96892.0,97381.47,94837.42,96984.01,5598.2857,2024-12-09 22:59:59.999,540742557.3372092,600476,2622.16454,253294942.38152993,0
2024-12-09 23:00:00,96984.0,97533.14,96700.46,97276.47,1665.3406,2024-12-09 23:59:59.999,161986957.5111874,269225,813.80605,79130394.0715723,0
2024-12-10 00:00:00,97276.48,98138.0,97000.0,97867.91,1941.40264,2024-12-10 00:59:59.999,189431089.6198676,389547,962.21247,93900237.6966422,0
2024-12-10 01:00:00,97867.91,98058.5,97467.8,97946.0,1095.21618,2024-12-10 01:59:59.999,107137037.5202868,274187,470.69063,46043604.5984427,0
2024-12-10 02:00:00,97946.0,97946.01,96614.27,96660.01,1804.43021,2024-12-10 02:59:59.999,175698450.02692,308699,739.02031,71965255.6865148,0
2024-12-10 03:00:00,96660.0,96947.26,95565.41,96931.99,3126.85208,2024-12-10 03:59:59.999,301158777.1847601,643391,1371.89011,132115224.4376576,0
2024-12-10 04:00:00,96931.99,97132.45,95900.0,97031.97,1630.90831,2024-12-10 04:59:59.999,157575637.5273371,363181,754.27074,72889480.7571716,0
2024-12-10 05:00:00,97031.98,97051.99,96520.49,96941.99,1054.45271,2024-12-10 05:59:59.999,102087512.992467,212854,524.78144,50807829.4887275,0
2024-12-10 06:00:00,96941.99,97519.2,96810.85,97464.6,1222.41402,2024-12-10 06:59:59.999,118804873.9265209,213062,667.95195,64915309.3001185,0
2024-12-10 07:00:00,97464.6,97502.74,96908.0,97196.44,943.52763,2024-12-10 07:59:59.999,91655865.5619781,176051,523.57328,50856375.3628647,0
2024-12-10 08:00:00,97196.44,97547.52,96938.19,97385.72,866.37002,2024-12-10 08:59:59.999,84247800.7083061,204794,463.12267,45039848.4644015,0
2024-12-10 09:00:00,97385.72,97680.0,97224.79,97489.1,851.77822,2024-12-10 09:59:59.999,83001521.6650234,197265,488.9133,47643657.0938675,0
2024-12-10 10:00:00,97489.1,97862.43,97489.09,97687.5,947.81939,2024-12-10 10:59:59.999,92609084.8984355,187932,558.4401,54562494.9564919,0
2024-12-10 11:00:00,97687.5,97937.5,97444.42,97722.52,1066.94048,2024-12-10 11:59:59.999,104215366.8668956,213598,545.03617,53244035.9614766,0
2024-12-10 12:00:00,97722.53,97841.1,96864.04,97161.5,1548.27714,2024-12-10 12:59:59.999,150622581.29769,519714,786.29562,76494254.4039933,0
2024-12-10 13:00:00,97161.5,97929.99,97128.0,97738.36,1701.94365,2024-12-10 13:59:59.999,166103165.1423646,542358,874.38259,85338152.3477383,0
2024-12-10 14:00:00,97738.35,98270.0,97140.0,97820.01,3526.12099,2024-12-10 14:59:59.999,344825648.2371313,831416,1881.79215,184045827.18978488,0
2024-12-10 15:00:00,97820.01,98113.68,95555.0,95658.79,4812.98677,2024-12-10 15:59:59.999,465585007.2563658,1079445,2052.02657,198561050.8785548,0
2024-12-10 16:00:00,95658.79,96500.0,94508.69,96319.77,7543.54551,2024-12-10 16:59:59.999,719986044.6713625,1172638,3209.05581,306376026.9145962,0
2024-12-10 17:00:00,96319.76,96391.17,94401.76,94484.01,5401.7541,2024-12-10 17:59:59.999,513445743.7812363,1121081,2468.86236,234608976.841047,0
2024-12-10 18:00:00,94484.01,95524.0,94256.54,95132.03,2558.43561,2024-12-10 18:59:59.999,242815443.1928993,776393,1228.43468,116568875.6132146,0
2024-12-10 19:00:00,95132.04,96171.14,94980.27,95856.5,1778.37842,2024-12-10 19:59:59.999,170245327.3971923,569821,867.59987,83064781.230886,0
2024-12-10 20:00:00,95856.5,96700.0,95616.0,96434.76,1949.38081,2024-12-10 20:59:59.999,187655547.53287873,507732,970.89185,93473532.8721532,0
2024-12-10 21:00:00,96434.75,97200.7,96382.35,96858.0,2026.89962,2024-12-10 21:59:59.999,196166983.97352353,493836,1005.35153,97296873.792347,0
2024-12-10 22:00:00,96858.0,97099.49,96587.43,96849.44,1109.33596,2024-12-10 22:59:59.999,107438022.2894944,264151,484.21324,46897177.8218797,0
2024-12-10 23:00:00,96849.45,97128.62,96402.7,96593.0,1199.51886,2024-12-10 23:59:59.999,116147661.8214916,293043,624.28642,60455995.4602008,0
2024-12-11 00:00:00,96593.0,96842.42,95816.36,96412.61,1676.16419,2024-12-11 00:59:59.999,161519219.4515935,537619,783.10394,75463377.5410706,0
2024-12-11 01:00:00,96412.61,96635.79,95658.24,95752.02,1661.31944,2024-12-11 01:59:59.999,159738499.095387,592515,753.03101,72414408.6829216,0
2024-12-11 02:00:00,95752.02,97444.44,95677.96,97207.29,1684.35094,2024-12-11 02:59:59.999,162840014.9210197,511775,849.81154,82154979.1678975,0
2024-12-11 03:00:00,97207.29,97625.76,97128.24,97398.43,1079.97914,2024-12-11 03:59:59.999,105156008.4495929,337535,536.40747,52230628.958699,0
2024-12-11 04:00:00,97398.42,97600.0,97181.7,97546.96,1071.82464,2024-12-11 04:59:59.999,104387671.951604,260963,587.52042,57217083.5571634,0
2024-12-11 05:00:00,97546.97,97700.0,97300.8,97495.19,581.0697,2024-12-11 05:59:59.999,56627707.1876861,232508,234.77912,22881295.4126744,0
2024-12-11 06:00:00,97495.2,97765.77,97391.4,97689.57,482.35697,2024-12-11 06:59:59.999,47093162.8501049,190950,249.86118,24394995.945131,0
2024-12-11 07:00:00,97689.57,97790.36,97248.87,97334.6,747.3797,2024-12-11 07:59:59.999,72899696.6734222,182342,304.8287,29727540.5049863,0
2024-12-11 08:00:00,97334.59,98472.57,97316.78,98109.9,1557.01346,2024-12-11 08:59:59.999,152562895.6774702,301301,874.33107,85657233.5686166,0
2024-12-11 09:00:00,98109.9,98171.35,97757.44,97999.99,778.4462,2024-12-11 09:59:59.999,76227522.8764736,246907,344.9979,33779884.7063486,0
2024-12-11 10:00:00,98000.0,98301.17,97862.66,98214.29,779.21065,2024-12-11 10:59:59.999,76429805.4959924,181359,380.00869,37277190.917097,0
2024-12-11 11:00:00,98214.29,98450.0,98137.09,98292.61,800.38789,2024-12-11 11:59:59.999,78680725.7896069,161904,373.24495,36690444.6061449,0
2024-12-11 12:00:00,98292.61,98493.04,98164.02,98236.0,775.58074,2024-12-11 12:59:59.999,76279138.4710123,179293,362.21884,35624635.1197637,0
2024-12-11 13:00:00,98236.0,98865.47,98072.33,98736.86,1875.90205,2024-12-11 13:59:59.999,184885900.3126335,481111,926.71174,91341335.2849076,0
2024-12-11 14:00:00,98736.86,99539.29,98369.82,99515.98,2230.1931,2024-12-11 14:59:59.999,220748905.8016733,556809,1116.82926,110565956.2212129,0
2024-12-11 15:00:00,99515.99,100800.0,99414.72,100361.64,5764.6058,2024-12-11 15:59:59.999,577304816.1984186,837830,3280.37513,328442759.9530006,0
2024-12-11 16:00:00,100361.64,101090.9,100295.61,100575.99,2950.52479,2024-12-11 16:59:59.999,297027889.3109263,555241,1585.59782,159649481.7878179,0
2024-12-11 17:00:00,100576.0,100982.07,99660.15,99781.9,2298.27737,2024-12-11 17:59:59.999,230764966.46194327,452276,1020.628,102458543.9454707,0
2024-12-11 18:00:00,99781.89,100786.3,99608.23,100388.71,2207.59419,2024-12-11 18:59:59.999,221303048.91969752,472723,1125.00115,112761937.8921102,0
2024-12-11 19:00:00,100388.72,101141.01,100388.71,101122.71,1758.39622,2024-12-11 19:59:59.999,177270251.6051035,248186,1044.93146,105360565.0194156,0
2024-12-11 20:00:00,101122.71,101674.72,101024.75,101271.56,2068.71914,2024-12-11 20:59:59.999,209628075.68037152,348587,1022.62334,103629028.1272831,0
2024-12-11 21:00:00,101271.57,101536.7,100866.42,101520.12,1152.9581,2024-12-11 21:59:59.999,116644621.4119065,173600,532.68514,53892225.7747679,0
2024-12-11 22:00:00,101520.13,101888.0,101180.63,101209.74,1098.87478,2024-12-11 22:59:59.999,111558652.9452254,123585,533.9797,54228856.295593,0
2024-12-11 23:00:00,101209.74,101500.0,101068.25,101125.0,672.65371,2024-12-11 23:59:59.999,68124565.4795848,83592,289.33802,29301929.2210763,0
2024-12-12 00:00:00,101125.0,101200.0,100559.71,100772.46,970.26535,2024-12-12 00:59:59.999,97916390.2540814,220628,408.4802,41220128.9804482,0
2024-12-12 01:00:00,100772.47,100861.98,100331.61,100496.3,1065.71101,2024-12-12 01:59:59.999,107208565.5859703,236593,454.84979,45753877.9005795,0
2024-12-12 02:00:00,100496.3,101824.77,100496.3,101824.76,1067.28192,2024-12-12 02:59:59.999,107881033.93114,270609,630.26813,63724554.5010123,0
2024-12-12 03:00:00,101824.77,101829.0,100792.0,101025.87,1481.01937,2024-12-12 03:59:59.999,150028062.6649968,368461,647.72051,65620933.6021363,0
